rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-1267-dup-0,,blowew,4636.0,hargrafensreet,,wonthekla,0832,19520430.0,1267
rec-10808-dup-0,chloe,desti,20.0,phillip avenue,,corrimal,3515,19610227.0,10808
rec-5931-dup-0,seanna,hannsnan,1.0,circuit pinkerton,,beecgbofro,4352,19720216.0,5931
rec-5661-dup-0,cooper,ryaf,18.0,fullerton crescent,bonny doon,eumundi,7200,19657124.0,5661
rec-7848-dup-0,abby,clarke,49.0,stuartitfeet,rosetta village,bunbury,3156,19290119.0,7848
rec-1119-dup-0,travis,kaucanen,16.0,freda benneg t circuit,,kilsyth,3630,19950381.0,1119
rec-8291-dup-0,jongewanrd,lilv,37.0,troughtonuztreet,,netherby,6025,19320326.0,8291
rec-8038-dup-0,,bidllp,150.0,mcbryde crescent,,ballarat,4111,19220115.0,8038
rec-9676-dup-0,sones,olivua,14.0,,,box hill south,2160,19610123.0,9676
rec-5643-dup-0,daniel,blakrr,3.0,,,greenwuth,4208,19951212.0,5643
rec-478-dup-0,wilsib,uhcly,98.0,toms crescent,monier square,blacktown,2194,19252115.0,478
rec-975-dup-0,mian,khider,22.0,bridges place,,rostre vor,3068,19011213.0,975
rec-6791-dup-0,hanis,ferfis,5.0,laseron place,the meadows,chitaway point,2140,19260170.0,6791
rec-2158-dup-0,matfwh,browne,57.0,messenger street,,moss ale,2147,19841212.0,2158
rec-8300-dup-0,henry,linnell,6.0,spaldin street,,sanctuaru point,3136,,8300
rec-9809-dup-0,jemjt,spicdr,9.0,howitt street,,caulfield north,3854,19440718.0,9809
rec-3943-dup-0,alisha,beaty,77.0,drive bcronia,,blacktan,4572,19030524.0,3943
rec-9897-dup-0,zrlki,suang,64.0,delegate s treet,,winston hills,4595,19040526.0,9897
rec-10686-dup-0,kelnye,clarme,3.0,conolly  lgace,,eungai creek,3043,,10686
rec-5043-dup-0,kateyn,mccl ellkend,84.0,la perouse street,,ivanhoe,2232,19060704.0,5043
rec-1464-dup-0,jessica,richmnd,83.0,malara street,,avondale ydights,2614,19760422.0,1464
rec-557-dup-0,liam,sloravch,54.0,devonportgtreet,,beverly hills,2212,19511019.0,557
rec-1386-dup-0,micsh,grenin,23.0,belconned way,scenic lodge,north haven,3216,,1386
rec-3270-dup-0,joshua,lavenofzer,23.0,kilburn close,morayfield exchange,wamberal,2629,19270530.0,3270
rec-8947-dup-0,mason,sylvei,117.0,prescott street,,doubleview,4500,,8947
rec-10891-dup-0,ziersvh,alessandra,13.0,julia flynn avenue,crestview,maldb,4610,19340128.0,10891
rec-3172-dup-0,samwra,mccarthy,6.0,greenough circuit,,vauclusse,2147,19500822.0,3172
rec-5562-dup-0,liam,colquhoun,18.0,forbes street,brae view,belmobt,2390,19966627.0,5562
rec-7272-dup-0,natalia,shereston,51.0,napper place,pontresina,auburn,2209,,7272
rec-8608-dup-0,kyle,ivcjt,9.0,de little dircuit,robboview,ryde,4508,19510122.0,8608
rec-986-dup-0,jafok,sslt,25.0,,,oakliebgh,5211,,986
rec-6846-dup-0,amh,hindkegy,7.0,,,san roknmo,4078,19180621.0,6846
rec-6088-dup-0,erni,koutvakis,,,lambtondent ure clinic,paddington,2770,19361004.0,6088
rec-3389-dup-0,thoha,egnq,17.0,tipper place,,wetherill park,2046,19537011.0,3389
rec-3325-dup-0,,coleman,21.0,river tret,,dullwich hill,6071,19109195.0,3325
rec-1815-dup-0,,balchin,1.0,,casuarina village,willeuton,4819,19161122.0,1815
rec-6004-dup-0,kietra,mulree,91.0,carr crescent,,ballar at,3085,,6004
rec-1569-dup-0,jwes,beattie,26.0,vanzetti crescent,,royal park,6162,,1569
rec-8648-dup-0,alexi,defrancwsco,2.0,lupus place,,banyk,2770,,8648
rec-499-dup-0,thredold,maddison,1.0,gilbert xttreet,rowethorpe,condell park,2790,19070729.0,499
rec-5923-dup-0,benjamin,blale,10.0,antill street,,mermaidw uraters,2229,19351313.0,5923
rec-7060-dup-0,gilliwn,badman,4.0,,walmarie,sar,2037,19780227.0,7060
rec-5953-dup-0,emiily,gaskin,178.0,beattievreacent,,taree,6223,19320703.0,5953
rec-3272-dup-0,michael,simmqods,7.0,bokhara circuit,,ouriva,4113,,3272
rec-10873-dup-0,jake,george,218.0,marshall sptreet,,amrsh bacchus,5015,19865292.0,10873
rec-7746-dup-0,berry,mikayla,14.0,tantangaaj street,,noble park,2250,19420319.0,7746
rec-2986-dup-0,rileo,campal,9.0,corringle close,,charletown,3350,19591101.0,2986
rec-5725-dup-0,jessica,white,0.0,costellolifcuit,swainston,elanora heights,5312,19020117.0,5725
rec-8624-dup-0,jarvis,berrxyman,27.0,,,brooqet,4172,19680506.0,8624
rec-6425-dup-0,broloke,morrpnain,43.0,nelumbo street,caterer,mckail,2322,,6425
rec-1289-dup-0,lette,rhyd,17.0,dannevigablace,paradise lake resort,bayview,4740,19980517.0,1289
rec-3858-dup-0,amaguna,alexanra,,hawkesbury rcescent,,ulverstone,2285,,3858
rec-10822-dup-0,,turnball,4.0,brisbane avenue,kittisford,paddington,3121,19630408.0,10822
rec-8077-dup-0,pastars,josuh,18.0,ashby circuit,,kirwan,3706,19060529.0,8077
rec-9111-dup-0,,moulqn,6.0,shepher dstreet,,bongaree,3011,19330112.0,9111
rec-5416-dup-0,viqnxa,boyle,1.0,,,underdale,3930,19891181.0,5416
rec-9016-dup-0,seanja,kataraki,181.0,fullerton xrescent,,highbury,4101,19720701.0,9016
rec-5309-dup-0,mikayal,couzens,28.0,gougerngreet,,abbot sford,2036,19601001.0,5309
rec-3115-dup-0,nicholas,grecn,149.0,finniss crescent,,south prrth,2284,19515221.0,3115
rec-8529-dup-0,tyler,fancsali,25.0,dyson street,,rosehyb,2066,,8529
rec-1240-dup-0,michael,morrison,1.0,alice jacksom crescent,glass house,mermaid waters,4108,19181111.0,1240
rec-6121-dup-0,thomns,thremold,433.0,downward place,lansdowne,coffss harbour,5098,19621122.0,6121
rec-1646-dup-0,logan,grifffr n,9.0,dawes street,,north sydney,2282,19960403.0,1646
rec-2-dup-0,mikayzka,grdtn,5.0,knoke avenue,,budgewoi,3027,19140801.0,2
rec-9796-dup-0,ellouzey,pukfod,2.0,dryandra street,,box hill south,5357,,9796
rec-1326-dup-0,benjamin,stephqon,,mcdermotg street,,raymond terrace,4059,,1326
rec-1918-dup-0,kane,hilton,95.0,burkitt stseet,,south yubnderup,6141,19140107.0,1918
rec-7082-dup-0,joseoine,flannefy,3.0,sid barneslcrescent,mungo park,st lucia,3516,19891227.0,7082
rec-6718-dup-0,eva,morby,,jewelloo close,,spring hill,2256,19667169.0,6718
rec-9940-dup-0,rebekah,reidv,43.0,streetg park,meringle,claymollre,2208,19700518.0,9940
rec-8159-dup-0,jasmyn,excell,19.0,cherryqpblnace,,bethrjia,3088,19090528.0,8159
rec-9543-dup-0,stiirng,humphreys,8.0,julia flynn avenue,,barooga,5171,19000913.0,9543
rec-10446-dup-0,mitchell,nammen sna,10.0,,,thorbnury,4786,19070201.0,10446
rec-1347-dup-0,jesse,couoon,76.0,lofty close,,bayonetg head,0800,19660406.0,1347
rec-1238-dup-0,joel,morrsovn,54.0,gillies street,jarrah rd shopping town,murray bfidge,4812,19926108.0,1238
rec-7920-dup-0,aidan,sobvaak,14.0,trenwithjqclose,,kurwongbah,3193,,7920
rec-390-dup-0,bianac,badger,7.0,perr dywyve,,norwood,3058,19590203.0,390
rec-3788-dup-0,amy,reid,6.0,grimshawtdfreet,rainbow ridge,vernont,4005,19340527.0,3788
rec-7077-dup-0,ryan,zachariah,113.0,fergusson crescent,,cowley,3034,19201207.0,7077
rec-6354-dup-0,madisoun,green,39.0,zeitz xourt,,burpengary,2044,19265031.0,6354
rec-498-dup-0,brooklyyn,,,mortimer lewis drive,,cla yton,6194,19970120.0,498
rec-10470-dup-0,jacinta,thortye,287.0,street rorbes,kingaroy garden,mount eliza,5332,19110317.0,10470
rec-5679-dup-0,trewrp,higghet,176.0,bugde navenue,,mehtone,4670,19820331.0,5679
rec-10039-dup-0,blayke,thredgold,10.0,clarksonhatreet,wyoming park,vermont,4500,19770294.0,10039
rec-6343-dup-0,holly,,27.0,rogers treet,,hawthorn,2173,19331005.0,6343
rec-8804-dup-0,lue,schembri,2.0,hutchison crescent,moonah,jancj,6407,19990517.0,8804
rec-10490-dup-0,thomaz,bishop,21.0,traynor court,,richlands,2492,,10490
rec-1658-dup-0,benjamin,tilelqr,5.0,,concept,lower tekplestowe,7365,19840914.0,1658
rec-5583-dup-0,natalie,richmond,48.0,ballumbirhstreet,,prestiyn,3298,19240126.0,5583
rec-1543-dup-0,peardln,klaen,184.0,starke street,,new lambton heights,3429,19080726.0,1543
rec-3687-dup-0,emmo,carbone,28.0,mcintyre street,,mosan,2323,19060809.0,3687
rec-23-dup-0,pegg,thomas,33.0,hemmant street,,semaphore park,2546,19118210.0,23
rec-5634-dup-0,hannah,mccarcyh,19.0,monaro crescent,littledale,brighton-le-sands,3047,19870421.0,5634
rec-7095-dup-0,jonafhon,kouj,53.0,ebenezer street,,port augusta,2145,,7095
rec-2013-dup-0,greenberg,jackson,233.0,kelleway avenue,,thorlnie,2321,19180228.0,2013
rec-3311-dup-0,isazc,schurz,51.0,nelumboextreet,,pinnroo,6024,19210503.0,3311
rec-730-dup-0,lile,harrington,389.0,knoke aenue,,kingoford,6125,,730
rec-4554-dup-0,,mellas,44.0,mather street,abilene,vermont,3221,19691206.0,4554
rec-1104-dup-0,gianni,denth,2.0,,koonoonoo,railway estate,6066,19800501.0,1104
rec-6969-dup-0,,whihft,141.0,flegg crescent,,port macquarie,3930,19900703.0,6969
rec-5779-dup-0,alexabca,favaro,10.0,templestowe avenue,,the entrance,6210,19020591.0,5779
rec-3780-dup-0,samavtha,wangi,379.0,callister crescent,,wetherill park,2450,19250402.0,3780
rec-383-dup-0,jett,blake,29.0,namadgi circuit,dundateve,somerton park,2108,19870502.0,383
rec-3336-dup-0,godfeey,katelyn,5.0,boronia drive,,corio,2287,19651126.0,3336
rec-8927-dup-0,april,fursai,129.0,lawlor ppace,,prospect,5043,19960790.0,8927
rec-8774-dup-0,conwhir,robso,4.0,,talasea,,7008,19620628.0,8774
rec-10345-dup-0,alicia,hearh,95.0,molesworth street,pinecroft,newstead,4024,19031019.0,10345
rec-1134-dup-0,noa,bauas,44.0,,,kandos,7308,19991019.0,1134
rec-4995-dup-0,bailee,dergbamz,64.0,bugden avenue,,sussex inlet,2705,,4995
rec-5061-dup-0,,chigros,57.0,prescottpmtreet,,eastern heights,7018,,5061
rec-8762-dup-0,nicolaas,brenchley-gaal,64.0,mirbelia crescent,,windsor,5068,19440083.0,8762
rec-9684-dup-0,angelica,manson,17.0,kootingaopstreet,springdale,lakemba,3391,,9684
rec-2456-dup-0,micah,,896.0,treet harriss,,korora,3180,19201212.0,2456
rec-10782-dup-0,dantrb,george,80.0,musgraves treet,hairdressing salon,mulgrave east,2650,19620903.0,10782
rec-9909-dup-0,,seddxn,13.0,meldrum street,,malvern,3930,19091021.0,9909
rec-10333-dup-0,emiily,gaski,12.0,bluett place,,farrre,2315,19890162.0,10333
rec-8694-dup-0,lachlan,ryeh,11.0,maclean street,,march,4061,19860619.0,8694
rec-3062-dup-0,ethan,krecj,5.0,cfescent hungaree,,highbury,6237,,3062
rec-1881-dup-0,guw,stinchcombe,5.0,mulga street,,armidale,2508,19031114.0,1881
rec-6662-dup-0,moniwue,dixon,36.0,seymourhplace,smithfield house,adelaide,3942,19107237.0,6662
rec-8573-dup-0,jack,bimtad,22.0,finniss crescent,,nambour,3030,19299122.0,8573
rec-10065-dup-0,alisa,orchsrd,17.0,o'loghlenaltreet,,kellyville,2708,,10065
rec-840-dup-0,lewis,bishicp,31.0,paul coe ctescent,,albany creek,4380,19105806.0,840
rec-10839-dup-0,zakariah,wasley,65.0,earle place,,cook hill,4879,19111103.0,10839
rec-7525-dup-0,hayden,chu,33.0,,,findon,5093,19804107.0,7525
rec-6905-dup-0,jessica,hop e,4.0,camm steeet,,preston,3085,19900423.0,6905
rec-7986-dup-0,jayde,snell,96.0,hobdayopulace,forest hills,stanhope g ardens,5086,19910280.0,7986
rec-7683-dup-0,,weub,350.0,marlock street,scotty,albury,3362,19325401.0,7683
rec-4692-dup-0,willfam,pruul,31.0,mullins place,,wyndham,4071,19140370.0,4692
rec-1892-dup-0,caleb,krix,5.0,gattonxsreet,,balcatta,2176,19140414.0,1892
rec-4029-dup-0,angus,gracif,9.0,preddey way,,warburton,4087,19851127.0,4029
rec-1500-dup-0,kasdy,hendriksen,1123.0,hopetoun circuit,barley hill,2220,leichhradt,19941201.0,1500
rec-757-dup-0,paihx,menkrs,139.0,cruikshanj street,,fullarton,3043,19910721.0,757
rec-5165-dup-0,liaj,stephenson,21.0,crozier circuit,,logan reserve,2088,19060118.0,5165
rec-677-dup-0,mitcnell,stingle,24.0,hoseason dtreet,,elwood,2161,19259664.0,677
rec-6381-dup-0,isaelka,bishop,34.0,yarramtreet,the side,emu park,2290,19810903.0,6381
rec-8479-dup-0,giovanni,pickel,2.0,knox street,summerdale medical centre,bolwarra heights,2447,19670715.0,8479
rec-4719-dup-0,josua,boube,53.0,tillyardcrrive,,cremorne,3152,,4719
rec-2323-dup-0,willk,leblond,7.0,jaeger circuit,,ulmarra,3843,19236006.0,2323
rec-6345-dup-0,ella,reedd,7.0,matina street,,jewells,2448,19089606.0,6345
rec-2339-dup-0,liam,david,2.0,vanzetti crfxscent,,st kilda,4570,19221027.0,2339
rec-3021-dup-0,xavier,madlb,46.0,bunbury street,,canley vale,3064,19156209.0,3021
rec-9990-dup-0,isabella,pascoe,44.0,haydond rove,,wannero,3951,19530802.0,9990
rec-2937-dup-0,willian,campbqekl,776.0,dalyell street,eulong,prospwct,4101,19571014.0,2937
rec-10528-dup-0,daniel,hyladn,6.0,longeren nh street,benvue,plympton south,3580,19621123.0,10528
rec-4197-dup-0,robert,colqhuoun,107.0,,hamilton,blacktown,5076,19370714.0,4197
rec-9247-dup-0,paris,wearae,8.0,,,cardiff,5364,19370423.0,9247
rec-4695-dup-0,reganne,lod,,tarongarkace,,nairn,3185,19930427.0,4695
rec-1927-dup-0,,gree,19.0,degraves frescent,park trees vlge,coolbeklup,3124,19600317.0,1927
rec-4072-dup-0,cannell,ambdf,63.0,crowder circuit,,bowral,2669,19804707.0,4072
rec-8599-dup-0,harrsn,landiniu,17.0,skinner street,,harbboard,2447,19550214.0,8599
rec-6429-dup-0,amy,,19.0,handasydeg street,pyramid caravn park,stratton,3944,,6429
rec-463-dup-0,kayla,laing,3.0,lomatia place,,rosebgux,4812,,463
rec-3649-dup-0,joel,zimmkermann,14.0,mawalanjstreet,,keilor east,4817,19680813.0,3649
rec-6227-dup-0,baile,lanynj,155.0,dettmann close,north road,warnbro,2250,19480914.0,6227
rec-386-dup-0,blake,mccldlland,24.0,macgregofastreet,,upper brookfield,3092,19369221.0,386
rec-7078-dup-0,sarah,white,56.0,namatjireqcdrive,,holden hill,2069,19850616.0,7078
rec-7316-dup-0,tarshqya,carbone,11.0,jabanungga avenue,,dalby,3164,19180524.0,7316
rec-1691-dup-0,lillan,noble,9.0,clarksonowtreet,,bowrla,3042,,1691
rec-1147-dup-0,sonjq,mcgyrk,33.0,dalley cpezcent,,bulimba,2202,19011218.0,1147
rec-2805-dup-0,lachlan,nogk,8.0,ross sgreet,old green hill,sunshine,2762,19941005.0,2805
rec-8562-dup-0,geortia,calloway,,mcclure jtreet,wanneroo central shopping centre,mill oark,3120,19151030.0,8562
rec-2024-dup-0,tiarb,,99.0,aspinall street,garden est,bundaberg,2287,,2024
rec-984-dup-0,may,campbell,20.0,croziwr zrcuit,kandahar,broadmteadows,2905,,984
rec-18-dup-0,michul,clutterbuck,21.0,,,swan view,6232,19481295.0,18
rec-7102-dup-0,bridet,frangfd,106.0,johnston street,,ballat,3585,,7102
rec-8394-dup-0,bethanie,reid,5.0,dashwooc rtreat,,torrensville,2163,19330428.0,8394
rec-2348-dup-0,katieb,menzues,1.0,garrick street,owl manor,eastwwod,3192,19384905.0,2348
rec-10656-dup-0,pearano,steers,,way flijdrrs,,sunshine,6330,,10656
rec-7801-dup-0,georgia,tiller,32.0,vonwiller crescent,,moonta,4821,,7801
rec-4181-dup-0,hahn,adam,373.0,montgomery place,,mcdowa,3759,19800304.0,4181
rec-9971-dup-0,jase,chandler,5.0,cockcroftavenue,,south melvourne,4217,,9971
rec-311-dup-0,katrli,grafton,2.0,sidaway treet,,ardeer,2230,19040706.0,311
rec-5234-dup-0,jake,sherrfif,247.0,gabrieo ilace,,clarkson,6220,,5234
rec-333-dup-0,charlotte,isola,4.0,hackett wrden,,mermaid waters,4211,19020810.0,333
rec-8067-dup-0,ttyla,pak,18.0,bunurungvose,belvedere,waverey,6553,19720806.0,8067
rec-10088-dup-0,danil,cordiner,82.0,clive steele avenue,druid'qwaok,birkdale,,19790713.0,10088
rec-8860-dup-0,marko,dreckow,36.0,magenta square,jarara,mimni,4013,19140831.0,8860
rec-3179-dup-0,nicolo,coleman,,beard place,,carllingfrod,7592,,3179
rec-5014-dup-0,axm,rundle,0.0,kavel stfret,,cleveland,2866,19141011.0,5014
rec-7576-dup-0,coby,lpowe,37.0,archibaldstreet,,hilsmde,7011,,7576
rec-8771-dup-0,zachary,fearo,12.0,waller crdscent,henry kendall bayside,wallacia,0885,19511104.0,8771
rec-7690-dup-0,jasmine,grincrils,29.0,cleevebplace,,regents park,4825,19501515.0,7690
rec-719-dup-0,kadin,goldsdrhy,5.0,aspinall street,murrumbung,yass,2965,19800207.0,719
rec-2160-dup-0,,lugsden,38.0,birdwood ztreet,,broadford,5039,19890902.0,2160
rec-4853-dup-0,annlon,jolou,27.0,steinwedel street,,bayview,3896,,4853
rec-4237-dup-0,blakesgon,croker,81.0,harwoodcourt,,balwyn north,5033,19590618.0,4237
rec-1512-dup-0,lilh,clarke,45.0,burnie street,brentwood vlge,rosebud,2784,19101115.0,1512
rec-365-dup-0,ethan,cowell,,logud clace,,maryblough,2577,19799861.0,365
rec-9544-dup-0,vassileos,webvb,37.0,,,,3193,19971123.0,9544
rec-7531-dup-0,jaes,favato,73.0,hopkins street,,bullyard,3111,19270726.0,7531
rec-2163-dup-0,elos,penno,81.0,renny oqace,,bunbury,2448,19570520.0,2163
rec-8298-dup-0,kennetnh,caijs,43.0,dunstan street,,brooker,5211,19247030.0,8298
rec-638-dup-0,,campbell,42.0,kirby pjace,numba,craigmore,2404,19000831.0,638
rec-3448-dup-0,renfrey,kayla,21.0,farnellplace,,carlingford,2602,,3448
rec-6641-dup-0,,browne,36.0,broad place,bega flats,torquay,5084,19962134.0,6641
rec-3654-dup-0,james,brlnwkyn,199.0,edman close,,leinster,6104,19480420.0,3654
rec-7074-dup-0,madeleine,beattde,130.0,zamia poace,medical centre,atherton,5373,,7074
rec-10090-dup-0,madeline,,35.0,creswellastreet,tiverton,ascot cale,5018,19380114.0,10090
rec-6413-dup-0,willkmwam,artis,3.0,dartnell vtreet,yellow dam,lilydale,3190,19490728.0,6413
rec-8647-dup-0,hollie,donaduson,131.0,mcdonald street,,sandgate,3020,19420069.0,8647
rec-3170-dup-0,anguz,penunill,14.0,namatjira drive,,henley,2460,19622223.0,3170
rec-199-dup-0,connr,copp,43.0,wakoolvcorcit,,wellard,,19232720.0,199
rec-1129-dup-0,aliais,blake,1.0,blythe close,sec 301,shell cove,2526,19430489.0,1129
rec-760-dup-0,jasp,garran,0.0,dendy lace,salimtal,magill,0822,19120831.0,760
rec-4890-dup-0,hugl,usmiani,26.0,traill odzlace,,south johnstone,5271,19740914.0,4890
rec-9609-dup-0,wilkiam,ranu,2.0,corrigan place,,north haven,3305,19079099.0,9609
rec-5871-dup-0,zakariah,reidz,82.0,mentone view,,glenmoepark,5556,19381214.0,5871
rec-7001-dup-0,,bowerman,342.0,bugden venue,,toorak,3168,19100029.0,7001
rec-3555-dup-0,jacob,elrixk,14.0,aronson cnrscent,,nunawading,4017,,3555
rec-3522-dup-0,maya,,57.0,glover street,,ensay,2428,19840217.0,3522
rec-936-dup-0,dom icic,haberfield,264.0,windradyne street,,devonprt,2068,19480925.0,936
rec-1939-dup-0,matthew,valles,12.0,,,bundeena,3338,19870214.0,1939
rec-1015-dup-0,shona,kerslake,8.0,owen dixom drive,the tops,padstow,4754,19140725.0,1015
rec-3690-dup-0,chloe,hagdr,2.0,lutwyche xtreet,,coolum beach,6530,19419227.0,3690
rec-1970-dup-0,ambwr,missaridxs,24.0,banks street,,balcatta,2407,,1970
rec-6498-dup-0,ca,fhran,4.0,macdonnellrstreet,,kingafoy,4160,19640113.0,6498
rec-1316-dup-0,,paine,898.0,padbury tsreet,,milperra,3928,19161027.0,1316
rec-891-dup-0,baklee,reid,38.0,goldfinch circuit,rowethorpe,fraiknton,2615,19520815.0,891
rec-6785-dup-0,rebeh,ehmcke,19.0,launcestnctreet,kalang,clayton,3544,19461129.0,6785
rec-3784-dup-0,bennie,procfer,5.0,kallaroo road,blueberry hill,tingapa,,,3784
rec-9304-dup-0,jia,kaderes,9.0,dorrit black xrescent,,cranbourne,3171,19100401.0,9304
rec-3126-dup-0,balyke,fauser,,trainerh fcrurt,,barwonhhads,3128,19200420.0,3126
rec-4556-dup-0,,wvbb,330.0,lomandraestreet,,bilbul,2145,,4556
rec-2795-dup-0,noacy,ciplys,602.0,marengpyolace,,granville,6369,,2795
rec-7679-dup-0,rosiep,zilm,97.0,greenough circuit,yarawee,maida vale,6220,19531408.0,7679
rec-10723-dup-0,gabruella,yannakoudis,8.0,haverfieknd place,,wendouree,3115,19801126.0,10723
rec-842-dup-0,bridgland,clodajg,10.0,caley crescent,,jan juc,2010,19260427.0,842
rec-2043-dup-0,jordyn,kalinowsbki,75.0,durack treet,little forest,mosmrn,7190,19370502.0,2043
rec-3632-dup-0,tia,,27.0,springvale drive,,,3103,19560414.0,3632
rec-5956-dup-0,brooke,nevioe,6.0,donna valley,,holden hill,5082,19880201.0,5956
rec-3564-dup-0,z,bellchambers,42.0,foveauxgsjreet,,gaven,2386,,3564
rec-3334-dup-0,evab,torji,10.0,,,tingalpa,3140,19241124.0,3334
rec-10101-dup-0,keeley,lahry,27.0,chillageaktreet,,marsden,4251,19800510.0,10101
rec-4589-dup-0,nicholas,cambell,16.0,kulgerajs lreet,turf club frost,nuriootpa,3049,19930219.0,4589
rec-5135-dup-0,sanzj,van broek hoven,322.0,hurtle avesnue,,burwood,2500,19710605.0,5135
rec-6059-dup-0,ryleh,clarre,48.0,lexcen aenue,hayfield vlge,wendiuee,3203,19760814.0,6059
rec-3231-dup-0,rebekah,kopfpas,29.0,laseronhplace,,bargara,8454,19380628.0,3231
rec-5177-dup-0,haydqn,lutz,5.0,knaggs crescent,,marsden,2285,19632914.0,5177
rec-839-dup-0,jac,morrison,52.0,shumack treet,,crystal brook,2905,19510326.0,839
rec-7705-dup-0,trevos,stephryson,15.0,jabanungha agenue,,charlestown,4019,19311017.0,7705
rec-819-dup-0,shelbey,davis,8.0,place brewster,,winston hills,2251,19970227.0,819
rec-4001-dup-0,jasper,leaf-milham,11.0,daglih treet,,yagoona,2250,19779123.0,4001
rec-2539-dup-0,jacob,wioea,15.0,carstensxistreet,bethel hostel,allawah,4655,19730716.0,2539
rec-1437-dup-0,shane,wiseman,243.0,bosworthca ircuit,gordale,cherrybrook,2038,19410727.0,1437
rec-5258-dup-0,jorran,grubb,2.0,brittlebank circuit,nootina,ballalaba,3844,19370223.0,5258
rec-8764-dup-0,eliza,ryan,3.0,davenporggstreet,,annandale,6290,19150817.0,8764
rec-7745-dup-0,jxshq,soulemezis,15.0,,,exeteir,7320,19250842.0,7745
rec-8212-dup-0,zachazy,coleman,57.0,anglis plsce,carney's arcade,mirranooka,2623,19800822.0,8212
rec-10921-dup-0,courrney,mathews,4.0,hope stvet,holmwood zottage,orange,5096,19860321.0,10921
rec-3771-dup-0,james,markov,9.0,caley crencent,bunkers hill,frankson,2806,19340407.0,3771
rec-8329-dup-0,william,reen,895.0,ballow crescent,homewood,sunnybank,2899,19520404.0,8329
rec-1258-dup-0,georua,kakko,205.0,quick street,,easternhegihts,3198,19210428.0,1258
rec-4182-dup-0,william,hitee,2.0,beaumontlose,harvies haven,raceview,3021,,4182
rec-3505-dup-0,dyzgn,whire,92.0,scantlebury crescent,,kingsford,4563,19321215.0,3505
rec-10158-dup-0,paige,butf,12.0,ellerstonqavenue,,hawthrhe,3264,,10158
rec-2776-dup-0,georgua,,223.0,sheaffesfleet,kyeema,hawthorsn,5118,,2776
rec-4647-dup-0,jakd,matthews,28.0,solly eace,rosemount,melton sluth,3602,19651202.0,4647
rec-7309-dup-0,micah,conrick,159.0,batchelo sjreet,true rise,mitcham,4211,19091107.0,7309
rec-94-dup-0,jacob,whift,67.0,,,megaong,4502,19434407.0,94
rec-7616-dup-0,harf,simmonds,2.0,leach sxtbeet,,teesdle,2318,19681005.0,7616
rec-1208-dup-0,javk,ebert,2.0,allottolace,,murray bridge,5173,19851025.0,1208
rec-3152-dup-0,tara,macgowan,238.0,morrisonz greet,,cranbourne,2420,19390621.0,3152
rec-9156-dup-0,lulg,rothe,,,,7215,bayswater,19560430.0,9156
rec-3765-dup-0,lachlan,matthbews,9.0,,,camperdown,3191,19410811.0,3765
rec-3880-dup-0,harriet,millar,16.0,faucett street,water fall,st albans,4191,,3880
rec-3718-dup-0,blau,agius,10.0,damala street,,mermaif aters,5129,19540713.0,3718
rec-6371-dup-0,oliver,matthews,43.0,kleinig wreet,,potts pkoknt,7006,,6371
rec-8578-dup-0,millar,cakew,443.0,tadgell place,,mannm,3083,19101129.0,8578
rec-1632-dup-0,georgia,went,31.0,,,hurstvilmlr south,2750,,1632
rec-8086-dup-0,bianca,miela,13.0,soloyplace,,riverhills,4350,19970624.0,8086
rec-7559-dup-0,bailee,bisnnp,27.0,beagle street,,3690,campsie,19360421.0,7559
rec-1118-dup-0,andrew,wight,85.0,titheradge place,,newcasgtle,3805,19004920.0,1118
rec-4019-dup-0,liiana,ryan,7.0,,,barmera west,6442,19761400.0,4019
rec-6475-dup-0,tanar,campnell,4.0,herron crescent,,port lincoln,6489,19669310.0,6475
rec-6422-dup-0,pahe,morrison,28.0,casson street,,andrews,5290,19631039.0,6422
rec-4565-dup-0,mikaua,geogw,11.0,marsden street,,beaumaris,2526,19220329.0,4565
rec-3349-dup-0,asr,mcgregor,74.0,broadhurs street,spq camp,sheffield,2040,19601011.0,3349
rec-4136-dup-0,joznbh,noble,73.0,street taangari,locn 2042 gillingarra,wyee,,19990206.0,4136
rec-388-dup-0,pampvloimg,shai,11.0,,,macmasters beach,4078,19270517.0,388
rec-5540-dup-0,lovan,webb,30.0,mina wyleicescent,,parramatta,4103,19220326.0,5540
rec-10032-dup-0,lucas,gehling,7.0,weekes close,glen oak street,clifticn,3585,19260118.0,10032
rec-7409-dup-0,jamex,trowse,9.0,archdall street,,bongaree,3194,19621807.0,7409
rec-223-dup-0,catheriane,reid,27.0,learmont crive,,fishermans bay,4824,19210813.0,223
rec-3381-dup-0,adaj,,94.0,albermarle place,,darlimurla,3016,19221243.0,3381
rec-8331-dup-0,lillian,ryanj,6.0,crisp ckrcuit,milton,aubufr,5014,19121125.0,8331
rec-2514-dup-0,will,egs,5.0,wilkins soitreet,stockwell hotel,south belmore,2151,,2514
rec-1485-dup-0,ferwg,kammemann,16.0,michael holt crescent,,korora,9353,19151208.0,1485
rec-2875-dup-0,mathes,gengi,11.0,dampier crescent,,magill,4133,19152611.0,2875
rec-2244-dup-0,natysn,fenwick,50.0,cruikshanstreet,,,4077,19920810.0,2244
rec-1787-dup-0,joshua,mepstrad,11.0,de garis place,morris arcade,safety beach,5113,,1787
