rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-3574-org,shana,loukopoulos,608.0,lachlan street,glenresa,landsborough,6081,19550831.0,3574
rec-10107-org,leah,clarke,13.0,hartigan street,,ormond,2420,,10107
rec-1193-org,hayley,robson,18.0,kalgoorlie crescent,adare stock route road,kangaroo flat,2902,19650430.0,1193
rec-8472-org,bertie,chandler,61.0,cowper street,,currambine,2526,19860402.0,8472
rec-5519-org,alana,ferris,3.0,belah street,,bayview,4565,19190517.0,5519
rec-1537-org,tylah,cadman,3.0,canberra avenue,,wangaratta,2576,19290710.0,1537
rec-564-org,jack,mccarthy,2.0,namatjira drive,,carnegie,4034,19091023.0,564
rec-1420-org,maya,tomney,26.0,hawkesbury crescent,,risdon vale,6051,19341228.0,1420
rec-4500-org,adam,noble,54.0,syme crescent,,greenwith,2147,,4500
rec-7754-org,chloe,,40.0,foveaux street,,concord,5066,,7754
rec-950-org,jordan,hare,59.0,mcdonnell close,dunoon (cnr camp r road,seven hills,5000,19300324.0,950
rec-9566-org,scott,campbell,9.0,fellows street,,bowral,6714,19170702.0,9566
rec-5193-org,amber,,2.0,theodore street,,mosman,2617,,5193
rec-3776-org,kane,,36.0,bacchus circuit,,brighton,3937,19290411.0,3776
rec-2575-org,layla,korbut,10.0,dandenong court,bolaro,port augusta,4210,19660414.0,2575
rec-8601-org,nicholas,forshaw,26.0,ross smith crescent,,smithfield heights,4125,19051104.0,8601
rec-3667-org,tiffany,,4.0,julia flynn avenue,,lavington,4573,19670117.0,3667
rec-8578-org,caleb,millar,443.0,tadgell place,chambigne,mannum,3083,19101129.0,8578
rec-1288-org,sean,marlow,62.0,kingscote crescent,,little mulgrave,6172,19940525.0,1288
rec-2829-org,eva,birkin,13.0,colebatch place,boonberry,o'connor,3152,,2829
rec-5113-org,amelia,chou,19.0,fitzalan street,,lalor,5291,19480213.0,5113
rec-6547-org,jacinta,ryan,30.0,scottsdale street,byron lodge,concord,4558,19160225.0,6547
rec-7464-org,alana,george,8.0,bainbridge close,sunshine coast private hosptl medcl cent,parkdale,2767,19450120.0,7464
rec-2345-org,caitlin,hern,27.0,playoust place,,colac,3350,19910516.0,2345
rec-8391-org,william,froscio,106.0,lachlan street,,gosford east,5023,,8391
rec-2994-org,ayden,bishop,21.0,schaffer place,,dean park,4500,19040127.0,2994
rec-4344-org,connor,shadbolt,6.0,chambers street,,craigie,2519,19831221.0,4344
rec-8721-org,blake,reid,44.0,hedland circuit,,dapto,2107,19980618.0,8721
rec-10005-org,matthew,sires,5.0,copland drive,,moresby,4215,19920216.0,10005
rec-1461-org,shane,white,358.0,fitzgerald street,,boronia heights,4820,19080614.0,1461
rec-2914-org,ryan,hutiuk,179.0,lunn place,,blayney,,19420816.0,2914
rec-10638-org,holly,graesser,52.0,kellermann close,bythorne,noble park north,3012,19050610.0,10638
rec-6525-org,esme,vincent,55.0,rainbow place,,blackall,2261,19520324.0,6525
rec-1359-org,emma,george,3.0,wheeler crescent,,ivanhoe,2144,19900605.0,1359
rec-2501-org,jasmine,thorpe,97.0,cane place,elmwood,mooroolbark,3941,19640624.0,2501
rec-9145-org,jack,allard,12.0,wilson street,,oatlands,3094,19801211.0,9145
rec-678-org,joshua,ludgate,70.0,arrietta close,,wendouree,3111,,678
rec-8447-org,cameron,hingston,2.0,hodgson crescent,marian vale,caulfield north,3500,19370520.0,8447
rec-7597-org,thomas,crouch,15.0,kneeshaw street,,thornlie,4157,19821230.0,7597
rec-6421-org,madeline,brommeyer,57.0,sardine street,,loganlea,,19760221.0,6421
rec-1251-org,,harrington,40.0,woronora street,,horsfield bay,4165,19720915.0,1251
rec-5782-org,caleb,varcoe,14.0,lander crescent,,modbury,4870,19730201.0,5782
rec-9624-org,cooper,chappel,193.0,todd street,,hoppers crossing,4815,19040530.0,9624
rec-7553-org,thomas,clarke,79.0,frome street,,botany,2209,19950215.0,7553
rec-6502-org,april,nand,14.0,,,tatura,5725,19230629.0,6502
rec-3913-org,arabella,bralic,41.0,matina street,buddah station,kooyong,3072,19260716.0,3913
rec-4437-org,kaitlyn,motyka,26.0,wilkins street,,hawthorn,7011,19490111.0,4437
rec-1773-org,nicholas,boyle,57.0,michael holt crescent,callamonda,bicton,4216,19691020.0,1773
rec-6344-org,bianca,kranz,155.0,downard street,,noble park,4151,19560205.0,6344
rec-8622-org,jaiden,mcphail,1.0,hurley street,,maryborough,4075,,8622
rec-7998-org,garth,thorpe,24.0,tinderry circuit,,grenfell,4105,,7998
rec-4086-org,sophie,byers,29.0,ulm street,galloway,mawson,4108,19330215.0,4086
rec-6348-org,koben,lowry,73.0,denham place,,orange,2261,19140513.0,6348
rec-2149-org,james,kammermann,38.0,partridge street,,fadden,5112,19420605.0,2149
rec-1-org,,chawla,68.0,tanumbirini street,argyle,bribie island,2113,19380203.0,1
rec-7882-org,chase,reid,104.0,morgan crescent,,batemans bay,2793,19510824.0,7882
rec-1493-org,andrew,george,83.0,phillip avenue,,kogarah,2047,19910121.0,1493
rec-10083-org,chloe,eyre,37.0,forbes street,,frankston,2780,19160113.0,10083
rec-7669-org,emma,dent,73.0,albermarle place,masonic memorial village,bayswater,4567,19870120.0,7669
rec-10460-org,christopher,white,133.0,o'halloran circuit,yooringa,binjour,2617,19670803.0,10460
rec-3048-org,pakita,robson,14.0,bow place,hartz view,urangan,3141,19080902.0,3048
rec-9792-org,emiily,reid,53.0,paling place,killarney,cape schanck,5276,19950106.0,9792
rec-2993-org,nicholas,green,10.0,southwell street,,surfers paradise,2073,19831225.0,2993
rec-10110-org,henry,steed,52.0,bromley street,,maldon,4152,19600301.0,10110
rec-5052-org,lily,furze,30.0,munga place,,kempsey,2320,19480209.0,5052
rec-7196-org,riley,steers,246.0,greenough circuit,,tarragindi,6153,19390217.0,7196
rec-218-org,angie,manson,27.0,ashkanasy crescent,diamond water cvn,broadbeach waters,3149,19000704.0,218
rec-9499-org,tristan,jolly,53.0,daley crescent,,burnie,2261,19520410.0,9499
rec-6873-org,jacob,mccarthy,8.0,perrin circuit,,north ryde,4161,19420507.0,6873
rec-9268-org,jemima,bradshaw,1.0,shumack street,ainslie house,cleveland,6054,19341113.0,9268
rec-8460-org,cameron,toms,46.0,bulwarra close,rockview,deer park,3034,19620618.0,8460
rec-5220-org,harley,baloch,100.0,besant street,,mitcham,,19151025.0,5220
rec-10982-org,shaun,librandi,50.0,northbourne avenue,,ballina,2251,19631021.0,10982
rec-9734-org,bianca,noble,55.0,goldsworthy place,ponderosa,old beach,2145,19590323.0,9734
rec-6186-org,aikaterina,bradshaw,60.0,gratton place,northbourne,wanniassa,2228,19961024.0,6186
rec-5209-org,david,dingo,304.0,tudor place,,chinchilla,2036,19970617.0,5209
rec-10911-org,imogen,weiller,1.0,michie street,,campsie,4101,19380416.0,10911
rec-10377-org,alicia,green,12.0,clark close,tesbury,leeton,3060,19581017.0,10377
rec-3041-org,tiarna,dolan,15.0,de salis street,,st kilda east,2017,19730114.0,3041
rec-10542-org,jack,green,4.0,woodfull loop,,bligh park,2223,19310818.0,10542
rec-6625-org,isabella,burford,15.0,spofforth street,,melville,6162,19781118.0,6625
rec-10305-org,kye,fearon,35.0,arabana street,yurambi village,dural,6107,19230325.0,10305
rec-9370-org,ellen,beattie,62.0,blackett crescent,,kirwan,3131,,9370
rec-4410-org,kasey,bishop,20.0,pandanus street,,wangaratta,5121,19660130.0,4410
rec-8803-org,mia,lathouras,54.0,murranji street,,kalamunda,6330,19100511.0,8803
rec-6854-org,devan,finlay,41.0,shackleton circuit,,andergrove,3058,19560223.0,6854
rec-9749-org,jack,naegler,29.0,norton street,,highett,3824,19930424.0,9749
rec-9261-org,jordan,vurovecz,3.0,barnard circuit,,mansfield,3149,19710214.0,9261
rec-2518-org,kynan,heyes,19.0,tyrrell circuit,barclay downs,auburn,2614,19040127.0,2518
rec-4588-org,alexander,stephenson,3.0,armytage circuit,wyoming park,brunswick west,3058,19700408.0,4588
rec-8031-org,elysse,lowe,9.0,mckail crescent,,conway,7322,19250216.0,8031
rec-10685-org,toby,stephenson,9.0,campbell street,lincoln close,cooroy,3823,,10685
rec-184-org,george,vodic,69.0,kiddle crescent,,abbotsford,2564,,184
rec-9012-org,bailey,dinon,1.0,de vis place,barwon station,karalee,6065,19861215.0,9012
rec-10553-org,aikaterina,mounce,12.0,lutana street,,plumpton,4352,19221112.0,10553
rec-4089-org,elisha,white,56.0,fink crescent,kerradan,revesby,3162,19220324.0,4089
rec-10290-org,sam,gillard,,byram place,crestwood,elwood,4152,19530316.0,10290
rec-9051-org,harrison,hanna,61.0,sherbrooke street,,alligator creek,3556,19411219.0,9051
rec-2395-org,michael,stolz,4.0,winnecke street,,pymble,2847,19770906.0,2395
rec-10380-org,hannah,craske,40.0,burdekin avenue,,greensborough,4413,19840130.0,10380
rec-7253-org,bayley,kulacz,2.0,pridham street,,kingaroy,3150,19620628.0,7253
rec-5726-org,jack,burgar,37.0,lawrence crescent,the bend,pipers creek,4128,19981002.0,5726
rec-7290-org,jayden,snell,10.0,kirkland circuit,,croydon north,3285,,7290
rec-9626-org,jessica,maynard,69.0,armstrong crescent,,north sydney,2011,19580501.0,9626
rec-7146-org,brooke,daltoe,55.0,gooromon ponds road,,giralang,5025,19670609.0,7146
rec-1561-org,jordan,dent,88.0,cawthorn crescent,princetown cottage,pascoe vale south,2209,19090131.0,1561
rec-7041-org,amy,leonardi,15.0,port jackson circuit,north hill medical centre,lilydale,3141,19700407.0,7041
rec-9125-org,aidan,hulston,1.0,alsop close,,mayfield,2795,19430401.0,9125
rec-10375-org,kalli,mccarthy,3.0,o'hara close,aprt 504,harden,2617,19170823.0,10375
rec-213-org,lily,caine,15.0,kinchela crescent,,concord west,3337,19150312.0,213
rec-5013-org,katelyn,rees,131.0,cornelian place,,figtree,2071,19290327.0,5013
rec-5791-org,gemaley,st vincent,587.0,webb place,,bayswater,3909,19380417.0,5791
rec-8685-org,tommy,miles,3.0,castleton crescent,yurnga,amphitheatre,3150,19511130.0,8685
rec-10235-org,elton,robson,21.0,challinor crescent,,pakenham,2035,,10235
rec-9648-org,matthew,deakin,22.0,trainer court,,,5062,19950827.0,9648
rec-10576-org,olivia,green,755.0,aitken circuit,,pingelly,4570,19651118.0,10576
rec-5921-org,lachlan,bishop,4.0,santry place,,blacks beach,2230,,5921
rec-5625-org,gabrielle,miles,7.0,vasey crescent,,osborne park,6059,19330203.0,5625
rec-10815-org,brooklyn,denholm,3.0,macgregor street,,toowoomba,3029,19731007.0,10815
rec-335-org,lucy,handy,79.0,norrish place,,laverton,3144,19610110.0,335
rec-3409-org,tara,gillard,38.0,saggers close,,loganholme,2221,19360215.0,3409
rec-145-org,monique,reid,14.0,dryandra street,ridgebrook,landsborough,2206,19941128.0,145
rec-3525-org,thomas,gloster,88.0,badenoch crescent,,dean park,4114,19631027.0,3525
rec-4607-org,holly,white,3.0,ingamells street,,mooroolbark,2213,19500418.0,4607
rec-9044-org,harrison,george,83.0,myles close,flt 2a,robina,4205,19090811.0,9044
rec-1128-org,chantelle,hannett,,steele street,,carnegie,2118,19520731.0,1128
rec-183-org,nicholas,mccarthy,11.0,teague street,,watsonia,2230,19880512.0,183
rec-1999-org,nikita,van beek,8.0,seaver street,,emerald beach,3956,19621217.0,1999
rec-2512-org,ysobel,allsopp,7.0,collier street,,tingalpa,6021,19201107.0,2512
rec-5182-org,monique,mccarthy,15.0,hadleigh circuit,,nunawading,4116,19320119.0,5182
rec-9727-org,benjamin,,9.0,mcdonald street,rowethorpe,camp hill,2750,19880613.0,9727
rec-2118-org,molly,suttle,1.0,nulsen circuit,,toowoomba,4508,19670405.0,2118
rec-10108-org,fraser,stanley,43.0,walu street,,kaleen,6163,19830630.0,10108
rec-3764-org,jack,springthorpe,69.0,connelly place,calleen farm,lake munmorah,7052,19860305.0,3764
rec-3518-org,shannon,wang,37.0,mcmillan crescent,sheep station,redgate,5159,19150228.0,3518
rec-7055-org,imogen,green,14.0,coleman street,chobe,wanneroo,2171,19510512.0,7055
rec-202-org,thomas,maclennan,37.0,wakool circuit,rushall park,mirboo north,6101,19401126.0,202
rec-4190-org,konstantinos,shew,2.0,thomson street,,sheidow park,4850,19371123.0,4190
rec-1984-org,sophie,burnell,8.0,doonkuna street,,port macquarie,2015,19471119.0,1984
rec-7617-org,imogen,brunssen,48.0,mueller street,,highton,2535,19441111.0,7617
rec-8308-org,jack,athans,205.0,dandenong court,,st ives,4217,,8308
rec-10529-org,ashleigh,mcphail,18.0,fitzmaurice street,,tahmoor,2034,19070518.0,10529
rec-4721-org,david,tenbensel,77.0,snowball place,meemar,wyong,2323,19590111.0,4721
rec-2565-org,max,mason,45.0,hannan crescent,moodwood angus stud,birkdale,2519,19380305.0,2565
rec-10546-org,micah,campbell,13.0,macquarie street,wonga square,ashfield,2261,19840219.0,10546
rec-2476-org,cameron,campbell,64.0,moon place,,stephens,3064,19060422.0,2476
rec-887-org,neneh,paine,37.0,lewis luxton avenue,rowethorpe,elwood,4350,19590806.0,887
rec-7479-org,chelsea,campbell,20.0,melba street,lyndon lodge,new farm,2162,19000226.0,7479
rec-8902-org,eva,white,34.0,beasley street,,palmerston,2213,19460513.0,8902
rec-9733-org,chelsea,flegg,8.0,paul coe crescent,dandarriga,firle,5018,19500710.0,9733
rec-7603-org,bayley,dakin,414.0,skeats street,,noble park,3802,19090730.0,7603
rec-1355-org,samantha,ryan,88.0,brooke place,,evandale,2480,19210217.0,1355
rec-2312-org,damien,wraight,23.0,johnstone circuit,,wamuran,2456,19840223.0,2312
rec-9544-org,william,webb,37.0,,,glengowrie,3193,19971123.0,9544
rec-2458-org,benjamin,weaver,7.0,oliver street,highland park,aldershot,3121,19340826.0,2458
rec-3552-org,chelsea,white,5.0,cubillo crescent,allanvale,st ives,3095,,3552
rec-7435-org,abby,hyland,40.0,pearson street,avenal,ourimbah,4556,19210419.0,7435
rec-10479-org,brett,rivera,42.0,fifth street,clarence chambers,surrey hills,6061,,10479
rec-7868-org,liam,fullwood,15.0,davidson street,lawries marina,moama,2487,19321026.0,7868
rec-952-org,danielle,ebert,33.0,maclachlan street,beauty bend,east launceston,2570,19530105.0,952
rec-2384-org,mitchell,green,98.0,william hudson crescent,merrydale,raceview,3922,19221224.0,2384
rec-7818-org,emmerson,clarke,56.0,maxworthy street,como,hawks nest,3672,19211118.0,7818
rec-5780-org,,noble,35.0,babinda place,marylands,seven hills,3029,19100805.0,5780
rec-6098-org,callum,de bono,8.0,macpherson street,,bondi junction,2147,19231207.0,6098
rec-8566-org,holly,berry,612.0,marchant circuit,,pitt town,0870,19620711.0,8566
rec-8641-org,ella,clarke,36.0,shand place,,underbank,4812,19340218.0,8641
rec-8271-org,christopher,michail,35.0,poynton street,,ashford,2326,19510907.0,8271
rec-4843-org,jackson,brokenshire,411.0,jinka street,demountable bldg,artarmon,2173,19880904.0,4843
rec-10918-org,simone,montalvo,9.0,coxen street,,toowoomba,6166,19771226.0,10918
rec-5183-org,laura,gillis,69.0,clare dennis avenue,canberra west,ulladulla,2369,19500817.0,5183
rec-8244-org,courtney,,7.0,stuart street,brentwood village,castlereagh,2340,19240702.0,8244
rec-8736-org,gianni,hyland,40.0,gosse street,,emu plains,3350,19300426.0,8736
rec-327-org,ellen,rothe,126.0,sharland place,,ringwood north,2470,19471002.0,327
rec-10951-org,rhett,fotinos,901.0,callaway crescent,delderfield,greensborough,4067,19771202.0,10951
rec-6154-org,hayley,hiscox,161.0,giliruk crescent,,seven hills,3102,19440514.0,6154
rec-7314-org,mia,kerslake,48.0,evella court,berkeley vlge,springwood,5072,19220610.0,7314
rec-7536-org,ryan,nguyen,216.0,louisa lawson crescent,ortawenah,devonport,4178,19310822.0,7536
rec-8277-org,isabella,denne,256.0,sexton street,grandview,manunda,2372,,8277
rec-10953-org,dylan,ma,166.0,yeo close,,miami,2794,19400111.0,10953
rec-5359-org,emiily,cowell,4.0,brisbane avenue,,paddington,2450,19870429.0,5359
rec-5195-org,thomas,stegemann,,fihelly street,,carlingford,3810,19850120.0,5195
rec-5503-org,callum,hoffman,8.0,petterd street,villa 2,rowville,2602,19310211.0,5503
rec-6211-org,bethany,sherriff,30.0,mcginness street,,highett,3064,19571116.0,6211
rec-2859-org,emiily,sarjeant,23.0,yarrawonga street,cadogan,acacia ridge,3472,19710928.0,2859
rec-8946-org,andrew,edakkadan,22.0,bethune close,,auburn,3630,19790908.0,8946
rec-1169-org,alice,nguyen,2.0,rochford street,,,5065,19530310.0,1169
rec-2404-org,joel,wyllie,4.0,carlile street,,smithfield,2747,19630426.0,2404
rec-1575-org,emma,moulton,9.0,cartwright street,,kilsyth,5540,19630803.0,1575
rec-9277-org,harrison,matthews,66.0,wanderer court,university shores,lakemba,3132,19670414.0,9277
rec-7521-org,joshua,ryan,16.0,fulford place,st john of god hospital,kilmore,4702,19080926.0,7521
rec-4230-org,mitchell,patafta,97.0,dartnell street,toowoomba,parramatta,7215,19631119.0,4230
rec-9954-org,jack,mccarthy,4.0,bendigo street,rockview,surrey hills,3095,19420822.0,9954
rec-7280-org,lauren,westhorp,76.0,castieau street,,campsie,3804,19100623.0,7280
rec-2466-org,taylah,reid,6.0,cerutty crescent,,hawthorn,2259,19211120.0,2466
rec-997-org,benjamin,mason,35.0,bon place,,murdoch,3073,,997
rec-9996-org,cassandra,morrison,49.0,swinden street,,norwood,2535,19070620.0,9996
rec-203-org,yana,armiento,9.0,sanford place,,inkerman,2518,19050828.0,203
rec-4396-org,alec,nguyen,18.0,rix place,karinya lodge,metung,2508,19990301.0,4396
rec-3065-org,timothy,rees,16.0,kirwan circuit,,two rocks,3690,19950923.0,3065
rec-10751-org,david,green,76.0,brownlow place,,carrara,2029,19321227.0,10751
rec-1673-org,micaela,leesue,20.0,,,port macquarie,6151,19971016.0,1673
rec-10048-org,kyle,gregorin,6.0,lambrigg street,,st albans,2770,,10048
rec-9719-org,lachlan,gohl,5.0,florence taylor street,brindabella specialist centre,ashfield,4870,19211224.0,9719
rec-3070-org,joel,newey,107.0,herschell circuit,,yamba,3331,19561022.0,3070
rec-6797-org,april,holgate,1.0,wilkins street,,pakenham,2502,19480922.0,6797
rec-669-org,charlie,hawes,37.0,stacy street,aleon,gorokan,3094,19280705.0,669
rec-578-org,georgia,monteleone,54.0,forbes street,brentwood vlge,noble park,6107,19611218.0,578
rec-6861-org,alexander,jardine,72.0,irvine street,,wynnum west,2097,19700905.0,6861
rec-7684-org,luke,wheatley,246.0,nimbin street,,glenhaven,4213,19380414.0,7684
rec-3936-org,wilson,whatman,18.0,stretton crescent,,yagoona,4551,19130626.0,3936
rec-3691-org,imogen,maynard,5.0,ibis street,speewa ferry,altona north,6152,19491217.0,3691
rec-3921-org,caleb,feleppa,4.0,castley circuit,,rivett,2566,19670520.0,3921
rec-8484-org,phoebe,hope,58.0,lambrigg street,moombril,pooraka,3193,19950520.0,8484
rec-9003-org,ayla,mason,4.0,nunan crescent,,harbord,3189,19660620.0,9003
rec-6821-org,sophie,george,11.0,captain cook crescent,wilderness,port macquarie,2141,19020528.0,6821
rec-4556-org,,webb,330.0,lomandra street,rosetta village,bilbul,2145,19440221.0,4556
rec-7961-org,chelsea,matthews,29.0,climpson place,,tiaro,3147,19480124.0,7961
rec-6884-org,mary,finlay,108.0,kauper street,morago,beaumaris,4012,19070913.0,6884
rec-10763-org,leo,needham,70.0,denovan circuit,,ivanhoe,3036,19540516.0,10763
rec-6522-org,jackson,paterson,6.0,oldfield circuit,,rowville,4744,19360122.0,6522
rec-9025-org,tara,green,3.0,freda bennett circuit,,emerald beach,4504,,9025
rec-2351-org,jarrod,burford,5.0,monaro highway,,regents park,6023,19100319.0,2351
rec-9326-org,grayson,ryan,32.0,morrow street,willtarny,artarmon,2259,19421129.0,9326
rec-3060-org,shannon,gibb,44.0,gleadow street,,rye,2093,19500228.0,3060
rec-1030-org,abbey,hand,12.0,noble close,,casula,4017,19110115.0,1030
rec-2433-org,joanna,bastin,15.0,ross smith crescent,booleringa,blacktown,3480,19680722.0,2433
rec-194-org,talyah,wachla,7.0,murrung crescent,,dulwich hill,4021,19610701.0,194
rec-3119-org,amaya,rees,11.0,jansz crescent,locn 2956,taren point,7248,19020611.0,3119
rec-2163-org,ella,penno,81.0,renny place,,bunbury,2448,19570520.0,2163
rec-1658-org,benjamin,tiller,7.0,,concept,lower templestowe,3763,19840914.0,1658
rec-2132-org,,millar,11.0,burkitt street,,ringwood,2529,19660114.0,2132
rec-7578-org,tyler,dalli,11.0,boddington crescent,lawries marina,willetton,2259,19691217.0,7578
rec-6483-org,olivia,noble,22.0,galali place,bayana,greenwood,3040,19680329.0,6483
rec-6123-org,bianca,clarke,10.0,hargrave street,,campbelltown,4814,19150513.0,6123
rec-6565-org,david,lowe,10.0,musgrove street,,leda,4034,19920804.0,6565
rec-10194-org,joshua,novak,136.0,captain cook crescent,bluehaven retrmnt,adelong,2204,19781012.0,10194
rec-50-org,adam,du,2.0,davidson street,,broadmeadows,2166,19240526.0,50
rec-5772-org,jessica,pulford,14.0,bennelong crescent,,broken hill,2153,19210621.0,5772
rec-10559-org,emma,ryan,4.0,britten-jones drive,,mill park,3073,,10559
rec-394-org,imogen,clarke,4.0,alfred hill drive,sheep station,minto,2225,19210428.0,394
rec-8751-org,joshua,spagnoletti,97.0,scottsdale street,fairholme,coffs harbour,3555,19390216.0,8751
rec-9920-org,lachlan,coleman,93.0,leita court,,dungog,2034,19670810.0,9920
rec-1997-org,jasmyn,ayres,51.0,rich street,,coolaroo,2153,19030304.0,1997
rec-9049-org,madison,jeffries,600.0,daley crescent,,thornbury,2422,,9049
rec-7298-org,rosie,nguyen,168.0,huon place,,mystery bay,2533,19020702.0,7298
rec-8544-org,zachary,dixon,53.0,macvitie place,,hardwicke bay,5019,19880104.0,8544
rec-662-org,tiahnee,campbell,3.0,blyth place,star court arcade,tongala,3128,19890214.0,662
rec-9896-org,emiily,laughlan,3.0,,,taree,4160,19490514.0,9896
rec-9549-org,sara,matthews,5.0,nimbin street,,lalor,2650,19590901.0,9549
rec-5162-org,john,marcaros,7.0,julia flynn avenue,,st albans,2747,19000106.0,5162
rec-8985-org,jai,wyllie,46.0,phillip avenue,rosetta village,woodgate,2036,19480924.0,8985
rec-5612-org,robert,blake,4.0,kelleway avenue,gleeson park,bayswater,3111,19430907.0,5612
rec-4562-org,lachlan,paterson,33.0,etheridge street,,ringwood,2399,19300702.0,4562
rec-10425-org,harley,boyes,46.0,shackleton circuit,student village,south grafton,5038,19150514.0,10425
rec-3112-org,edward,chahin,27.0,pomeroy street,,lower templestowe,4655,19880421.0,3112
rec-9629-org,lara,white,5.0,chowne street,henry kendall bayside,moe,7109,19110116.0,9629
rec-7385-org,matthew,weaver,121.0,gillespie street,boganol,,2641,19191025.0,7385
rec-4590-org,isabella,hefford,36.0,desailly crescent,brentwood vlge,mentone,3016,19230827.0,4590
rec-8805-org,robin,white,8.0,empire circuit,,spearwood,6107,19780129.0,8805
rec-8934-org,shona,heron,11.0,hartigan street,ramleigh collington,tweed heads south,6026,19780105.0,8934
rec-2976-org,calvin,hulands,4.0,chevalier street,sommerset park,mitcham,6030,19391228.0,2976
rec-2757-org,isabella,herbert,8.0,starling place,,allawah,4017,19940604.0,2757
rec-5067-org,libby,lowe,28.0,tewksbury circuit,,sadliers crossing,2145,19350114.0,5067
rec-7973-org,sidonie,reid,71.0,hawkins close,,noble park,3141,19580331.0,7973
rec-6095-org,keely,la palombara,94.0,amaroo street,,leichhardt,2330,19990417.0,6095
rec-8562-org,georgia,calloway,24.0,mcclure street,wanneroo central shopping centre,mill park,3122,19271025.0,8562
rec-10453-org,michael,hamdan,8.0,flegg crescent,,mayfield,3058,19130708.0,10453
rec-9821-org,liam,reid,10.0,alexandria street,woodleigh,mount eliza,4006,19780515.0,9821
rec-987-org,james,egan,96.0,must circuit,mountview,aspley,5167,19861231.0,987
rec-5759-org,matthew,clarke,9.0,deamer crescent,rosetta village,scarborough,2093,19971111.0,5759
rec-10287-org,benjamin,stranger,15.0,whitton close,tinaroo falls,parkside,4507,19000304.0,10287
rec-7318-org,,white,7.0,cossington smith crescent,ashell,elwood,2675,19580709.0,7318
rec-1119-org,travis,noble,16.0,freda bennett circuit,,kilsyth,3630,19950218.0,1119
rec-9101-org,connor,dreckow,10.0,mollison street,applewoods,smythes creek,6023,19540620.0,9101
rec-2113-org,brianna,nguyen,102.0,westgarth street,,auburn,4350,19450909.0,2113
rec-6857-org,jack,campbell,154.0,leita court,,minto,3214,19180723.0,6857
rec-8593-org,blake,hearn,72.0,wyola place,,paxton,5035,19531116.0,8593
rec-10774-org,david,clarke,299.0,burnell place,,padstow,3579,19081225.0,10774
rec-2789-org,lachlan,hoang,24.0,crossley close,,windaroo,3782,19910220.0,2789
rec-4579-org,danielle,rivers,4.0,hardwick crescent,,alice springs,5073,19020311.0,4579
rec-9335-org,joshua,green,115.0,walton street,,mullaloo,2063,,9335
rec-8570-org,,fullwood,32.0,latchford street,greenbushes-boyup,dalby,6233,19180918.0,8570
rec-5326-org,matthew,,14.0,selwyn street,,kurri kurri,3149,,5326
rec-4385-org,lachlan,donaldson,13.0,hansen circuit,,albury,2560,19311031.0,4385
rec-4195-org,isabelle,eyles,15.0,templestowe avenue,,mentone,5096,19540717.0,4195
rec-9978-org,shona,lukomski,27.0,,,marsfield,3188,19250517.0,9978
rec-10379-org,lauren,plesa,20.0,french street,tudor,glen innes,6112,19500420.0,10379
rec-903-org,sarah,galbraith,106.0,treharne place,,towradgi,4716,19250217.0,903
rec-7635-org,connor,koolen,125.0,eungella street,,toorak,2790,19990806.0,7635
rec-2505-org,keely,badman,10.0,forbes street,,peakhurst,3122,19940603.0,2505
rec-5875-org,charlotte,waller,41.0,bulwarra close,forestdale,bundaberg,5041,,5875
rec-3259-org,connor,murry,29.0,lampard circuit,noosa outlook,cleveland,2232,19620101.0,3259
rec-4377-org,alexandra,bendyk,113.0,fairweather circuit,,wanneroo,2295,19551107.0,4377
rec-6009-org,jassim,chandler,4.0,feathertop street,,eaton,3192,,6009
rec-5954-org,,,18.0,charteris crescent,,aldinga beach,4507,19450520.0,5954
rec-9694-org,darcy,ryan,15.0,,,mount eliza,7117,19961112.0,9694
rec-284-org,ned,tsipenyuk,50.0,fred williams crescent,,goodna,2100,19910428.0,284
rec-7598-org,indyana,clarke,42.0,a'beckett street,el-woodaro,ellenbrook,3640,19300924.0,7598
rec-9875-org,dylan,ploughman,77.0,ulm street,sec 692,noble park,2560,19630820.0,9875
rec-1440-org,joel,garnett,6.0,tiptree crescent,,parkville,3134,19280204.0,1440
rec-5400-org,chloe,varano,2.0,calder crescent,,douglas park,3977,19040125.0,5400
rec-6967-org,neve,dent,48.0,,,eden,6065,19250619.0,6967
rec-4392-org,rosie,petersen,30.0,jansz crescent,mariner views,myrtleford,6285,19940802.0,4392
rec-6889-org,charlotte,thind,7.0,pennefather street,,carlingford,2460,19270413.0,6889
rec-6181-org,emiily,kammermann,51.0,baynton street,,nairne,6155,19750224.0,6181
rec-9881-org,david,mason,50.0,spence place,the gorge portion,clare,5072,19890314.0,9881
rec-8660-org,elysse,burnell,51.0,clara close,,kahibah,4169,,8660
rec-4337-org,callum,bansemer,4.0,lock place,currie park hostel,mirrabooka,3551,19140808.0,4337
rec-10818-org,abbey,nguyen,34.0,officer crescent,moorabin farm,ashfield,2429,,10818
rec-10863-org,kyle,ferris,47.0,clarey crescent,,dirranbandi,2216,19011005.0,10863
rec-2429-org,emma,carbone,4.0,muntz street,sheep station,ringwood,5017,19170121.0,2429
rec-1292-org,ciaran,godfrey,12.0,rehfisch close,,birchgrove,2621,19840101.0,1292
rec-10817-org,liam,stanley,13.0,currong street,,concord,6158,19170223.0,10817
